MES_REFERENCIA;DATA;PERIODO_COMERCIALIZACAO;CODIGO_CARGA;NOME_CARGA;DATA_MIGRACAO;CODIGO_PERFIL_AGENTE;SIGLA_PERFIL_AGENTE;CLASSE_PERFIL_AGENTE;NOME_EMPRESARIAL;CNPJ_CARGA;CIDADE_CARGA;ESTADO_CARGA;SUBMERCADO;CODIGO_PERFIL_AGENTE_DISTRIBUIDORA;SIGLA_PERFIL_AGENTE_DISTRIBUIDORA;CAPACIDADE_CARGA;CONSUMO_CARGA_ACL;CONSUMO_CARGA_AJUSTADO_ACL;CONSUMO_CARGA_AJUSTADO;CONSUMO_CARGA_PONTO_CONEXAO
202603;01/03/2026;14;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,501973;0;1,501973;1,468512
202603;01/03/2026;15;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,517193;0;1,517193;1,469664
202603;01/03/2026;16;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,509457;0;1,509457;1,456416
202603;01/03/2026;17;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,416923;0;1,416923;1,365696
202603;01/03/2026;18;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,504315;0;1,504315;1,4544
202603;01/03/2026;19;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,508138;0;1,508138;1,4616
202603;01/03/2026;20;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,506855;0;1,506855;1,461024
202603;01/03/2026;21;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,507396;0;1,507396;1,4616
202603;01/03/2026;22;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,555292;0;1,555292;1,505376
202603;01/03/2026;23;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,571125;0;1,571125;1,5192
202603;02/03/2026;0;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,564065;0;1,564065;1,511712
202603;02/03/2026;1;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,571732;0;1,571732;1,517184
202603;02/03/2026;2;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,569485;0;1,569485;1,514304
202603;02/03/2026;3;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,563441;0;1,563441;1,507104
202603;02/03/2026;4;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,555425;0;1,555425;1,498752
202603;02/03/2026;5;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,648886;0;1,648886;1,589472
202603;02/03/2026;6;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,599569;0;1,599569;1,545696
202603;02/03/2026;7;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,621422;0;1,621422;1,569312
202603;02/03/2026;8;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,609566;0;1,609566;1,559808
202603;02/03/2026;9;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,574687;0;1,574687;1,528128
202603;02/03/2026;10;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,603584;0;1,603584;1,5624
202603;02/03/2026;11;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,557035;0;1,557035;1,522368
202603;02/03/2026;12;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,605134;0;1,605134;1,569312
202603;02/03/2026;13;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,599687;0;1,599687;1,555776
202603;02/03/2026;14;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,585427;0;1,585427;1,534464
202603;02/03/2026;15;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,629562;0;1,629562;1,57248
202603;02/03/2026;16;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,636108;0;1,636108;1,580544
202603;02/03/2026;17;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,604621;0;1,604621;1,554336
202603;02/03/2026;18;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,632458;0;1,632458;1,58544
202603;02/03/2026;19;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,63082;0;1,63082;1,58544
202603;02/03/2026;20;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,604953;0;1,604953;1,561824
202603;02/03/2026;21;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,600466;0;1,600466;1,556352
202603;02/03/2026;22;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,560408;0;1,560408;1,518336
202603;02/03/2026;23;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,524918;0;1,524918;1,480608
202603;03/03/2026;0;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,561795;0;1,561795;1,51344
202603;03/03/2026;1;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,576883;0;1,576883;1,525248
202603;03/03/2026;2;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,570163;0;1,570163;1,517472
202603;03/03/2026;3;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,571652;0;1,571652;1,51776
202603;03/03/2026;4;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,56373;0;1,56373;1,50912
202603;03/03/2026;5;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,599171;0;1,599171;1,543968
202603;03/03/2026;6;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,614706;0;1,614706;1,562112
202603;03/03/2026;7;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,616677;0;1,616677;1,565856
202603;03/03/2026;8;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,598844;0;1,598844;1,55088
202603;03/03/2026;9;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,59298;0;1,59298;1,546272
202603;03/03/2026;10;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,588285;0;1,588285;1,547136
202603;03/03/2026;11;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,583086;0;1,583086;1,542528
202603;03/03/2026;12;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,556054;0;1,556054;1,518336
202603;03/03/2026;13;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,540198;0;1,540198;1,497888
202603;03/03/2026;14;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,593809;0;1,593809;1,546272
202603;03/03/2026;15;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,587851;0;1,587851;1,536768
202603;03/03/2026;16;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,600181;0;1,600181;1,550016
202603;03/03/2026;17;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,637763;0;1,637763;1,587456
202603;03/03/2026;18;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,630544;0;1,630544;1,584288
202603;03/03/2026;19;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,61569;0;1,61569;1,571616
202603;03/03/2026;20;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,589795;0;1,589795;1,547136
202603;03/03/2026;21;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,575536;0;1,575536;1,531872
202603;03/03/2026;22;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,565541;0;1,565541;1,521792
202603;03/03/2026;23;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,574608;0;1,574608;1,528992
202603;04/03/2026;0;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,574545;0;1,574545;1,52784
202603;04/03/2026;1;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,57555;0;1,57555;1,5264
202603;04/03/2026;2;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,571811;0;1,571811;1,520352
202603;04/03/2026;3;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,564118;0;1,564118;1,511136
202603;04/03/2026;4;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,581363;0;1,581363;1,527264
202603;04/03/2026;5;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,581873;0;1,581873;1,52784
202603;04/03/2026;6;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,585749;0;1,585749;1,533888
202603;04/03/2026;7;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,578012;0;1,578012;1,529568
202603;04/03/2026;8;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,576221;0;1,576221;1,530144
202603;04/03/2026;9;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,576382;0;1,576382;1,52928
202603;04/03/2026;10;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,57809;0;1,57809;1,531296
202603;04/03/2026;11;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,58758;0;1,58758;1,543968
202603;04/03/2026;12;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,578052;0;1,578052;1,535904
202603;04/03/2026;13;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,59307;0;1,59307;1,543392
202603;04/03/2026;14;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,596598;0;1,596598;1,543104
202603;04/03/2026;15;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,553926;0;1,553926;1,50624
202603;04/03/2026;16;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,587197;0;1,587197;1,5408
202603;04/03/2026;17;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,590594;0;1,590594;1,544544
202603;04/03/2026;18;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,579386;0;1,579386;1,534752
202603;04/03/2026;19;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,579948;0;1,579948;1,53504
202603;04/03/2026;20;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,579282;0;1,579282;1,535904
202603;04/03/2026;21;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,576811;0;1,576811;1,533888
202603;04/03/2026;22;899351;PHB Industrial Textil Ltda;01/04/2025;44651;PHB TEXTIL CL 514;Consumidor Livre;PHB INDUSTRIA TEXTIL LIMITADA;12440143000101;BRUSQUE;SC;SUL;1936;CELESC DIST;1,7;1,576775;0;1,576775;1,534176
