MES_REFERENCIA;DATA;PERIODO_COMERCIALIZACAO;CODIGO_CARGA;NOME_CARGA;DATA_MIGRACAO;CODIGO_PERFIL_AGENTE;SIGLA_PERFIL_AGENTE;CLASSE_PERFIL_AGENTE;NOME_EMPRESARIAL;CNPJ_CARGA;CIDADE_CARGA;ESTADO_CARGA;SUBMERCADO;CODIGO_PERFIL_AGENTE_DISTRIBUIDORA;SIGLA_PERFIL_AGENTE_DISTRIBUIDORA;CAPACIDADE_CARGA;CONSUMO_CARGA_ACL;CONSUMO_CARGA_AJUSTADO_ACL;CONSUMO_CARGA_AJUSTADO;CONSUMO_CARGA_PONTO_CONEXAO
202603;04/03/2026;16;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,373593;0;1,373593;1,33344
202603;04/03/2026;17;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,250113;0;1,250113;1,21392
202603;04/03/2026;18;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,250437;0;0,250437;0,24336
202603;04/03/2026;19;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,228248;0;0,228248;0,22176
202603;04/03/2026;20;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,333151;0;0,333151;0,324
202603;04/03/2026;21;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,362673;0;0,362673;0,3528
202603;04/03/2026;22;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,814461;0;1,814461;1,76544
202603;04/03/2026;23;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;2,263973;0;2,263973;2,20176
202603;05/03/2026;0;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,73084;0;1,73084;1,68048
202603;05/03/2026;1;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,223036;0;1,223036;1,18656
202603;05/03/2026;2;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,780955;0;1,780955;1,72512
202603;05/03/2026;3;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,594345;0;1,594345;1,54224
202603;05/03/2026;4;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,548583;0;1,548583;1,4976
202603;05/03/2026;5;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,476791;0;1,476791;1,42848
202603;05/03/2026;6;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,68971;0;1,68971;1,63296
202603;05/03/2026;7;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,198301;0;1,198301;1,1592
202603;05/03/2026;8;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,879355;0;0,879355;0,85104
202603;05/03/2026;9;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,129844;0;1,129844;1,09296
202603;05/03/2026;10;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,091695;0;1,091695;1,0584
202603;05/03/2026;11;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,309596;0;1,309596;1,27296
202603;05/03/2026;12;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,722333;0;1,722333;1,67328
202603;05/03/2026;13;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,511927;0;1,511927;1,46304
202603;05/03/2026;14;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,317955;0;1,317955;1,27584
202603;05/03/2026;15;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,592049;0;1,592049;1,54224
202603;05/03/2026;16;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,552327;0;1,552327;1,50624
202603;05/03/2026;17;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,445052;0;1,445052;1,40256
202603;05/03/2026;18;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,31297;0;0,31297;0,30384
202603;05/03/2026;19;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,197078;0;0,197078;0,19152
202603;05/03/2026;20;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,225213;0;0,225213;0,21888
202603;05/03/2026;21;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,333263;0;0,333263;0,324
202603;05/03/2026;22;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,403587;0;1,403587;1,36512
202603;05/03/2026;23;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,210694;0;1,210694;1,17648
202603;06/03/2026;0;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,940106;0;0,940106;0,91152
202603;06/03/2026;1;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,970257;0;0,970257;0,94032
202603;06/03/2026;2;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,525862;0;1,525862;1,476
202603;06/03/2026;3;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,749926;0;1,749926;1,69056
202603;06/03/2026;4;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,665535;0;1,665535;1,60848
202603;06/03/2026;5;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,546986;0;1,546986;1,49328
202603;06/03/2026;6;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,481358;0;1,481358;1,43136
202603;06/03/2026;7;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,323236;0;1,323236;1,27872
202603;06/03/2026;8;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,531617;0;1,531617;1,48032
202603;06/03/2026;9;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,748497;0;1,748497;1,68912
202603;06/03/2026;10;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,574389;0;1,574389;1,52064
202603;06/03/2026;11;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,533013;0;1,533013;1,4904
202603;06/03/2026;12;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,31874;0;1,31874;1,28304
202603;06/03/2026;13;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,64881;0;0,64881;0,6264
202603;06/03/2026;14;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,621199;0;0,621199;0,59904
202603;06/03/2026;15;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,780484;0;0,780484;0,75312
202603;06/03/2026;16;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,042323;0;1,042323;1,00944
202603;06/03/2026;17;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,084649;0;1,084649;1,05408
202603;06/03/2026;18;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,217914;0;0,217914;0,21168
202603;06/03/2026;19;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,351671;0;0,351671;0,34128
202603;06/03/2026;20;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,318859;0;0,318859;0,3096
202603;06/03/2026;21;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,395965;0;0,395965;0,38448
202603;06/03/2026;22;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,432561;0;1,432561;1,39104
202603;06/03/2026;23;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,711866;0;1,711866;1,66176
202603;07/03/2026;0;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,520736;0;1,520736;1,476
202603;07/03/2026;1;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,368379;0;1,368379;1,32624
202603;07/03/2026;2;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,400939;0;1,400939;1,35648
202603;07/03/2026;3;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,518978;0;1,518978;1,47024
202603;07/03/2026;4;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,569916;0;1,569916;1,51776
202603;07/03/2026;5;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,589082;0;1,589082;1,53504
202603;07/03/2026;6;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,5729;0;1,5729;1,5192
202603;07/03/2026;7;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,122588;0;1,122588;1,08576
202603;07/03/2026;8;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;1,035013;0;1,035013;1,00224
202603;07/03/2026;9;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,635783;0;0,635783;0,61488
202603;07/03/2026;10;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,53259;0;0,53259;0,51552
202603;07/03/2026;11;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,730533;0;0,730533;0,70992
202603;07/03/2026;12;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,817145;0;0,817145;0,79488
202603;07/03/2026;13;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,226189;0;0,226189;0,21888
202603;07/03/2026;14;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,192691;0;0,192691;0,18576
202603;07/03/2026;15;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,239205;0;0,239205;0,2304
202603;07/03/2026;16;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,189547;0;0,189547;0,18288
202603;07/03/2026;17;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,070101;0;0,070101;0,06768
202603;07/03/2026;18;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,169849;0;0,169849;0,16416
202603;07/03/2026;19;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,188867;0;0,188867;0,18288
202603;07/03/2026;20;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,188642;0;0,188642;0,18288
202603;07/03/2026;21;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,198928;0;0,198928;0,19296
202603;07/03/2026;22;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,212295;0;0,212295;0,20592
202603;07/03/2026;23;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,206384;0;0,206384;0,20016
202603;08/03/2026;0;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,184173;0;0,184173;0,17856
202603;08/03/2026;1;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,203387;0;0,203387;0,19728
202603;08/03/2026;2;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,167781;0;0,167781;0,16272
202603;08/03/2026;3;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,207936;0;0,207936;0,2016
202603;08/03/2026;4;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,102508;0;0,102508;0,09936
202603;08/03/2026;5;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,184071;0;0,184071;0,17856
202603;08/03/2026;6;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,240872;0;0,240872;0,23328
202603;08/03/2026;7;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,258444;0;0,258444;0,25056
202603;08/03/2026;8;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,235775;0;0,235775;0,22896
202603;08/03/2026;9;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,225119;0;0,225119;0,21888
202603;08/03/2026;10;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,200251;0;0,200251;0,19728
202603;08/03/2026;11;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,061303;0;0,061303;0,06048
202603;08/03/2026;12;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,063103;0;0,063103;0,06192
202603;08/03/2026;13;903134;MIN RIO DO OURO -  BOTUVERA - SC;01/07/2024;63590;MIN RIO DO OURO;Consumidor Especial;MINERACAO RIO DO OURO LTDA;78266566000157;BOTUVERÁ;SC;SUL;1936;CELESC DIST;2,52;0,063552;0;0,063552;0,06192
